PID,Content,Aspect,Opinion,Sentiment
326195914219,Excellent transaction thank you,transaction,Excellent,POS
326195914219,"Exactly as described, fast delivery, great packaging",packaging,great,POS
326250950360,"This item is exactly as described...Communications between Seller and myself were excellent, and this tablet was sold to me at a Very, Very reasonable price, Shipping Cost and Deliver Time was exceptional...Seller went above and beyond and will be a saved seller again in my future...And I mean it...My Humble and Sincere Thank YOU...FSH2",Shipping Cost,reasonable,POS
326250950360,Games seemed to be in decent condition for their age. Fair price and fast shipping. The package was done well and protected the games. Everything was as described and would definitely purchase frome this seller again in the future. Thank you,price,Fair,POS
326250950360,"I kind of wish there was alternative shipping options and the eBay option was slow. The disk's physical condition was as described. The disk was well packaged and secure. However, the disk did not run properly. The seller's communication was very good and we were able to do a return with no issue. I think all in all, the seller was a good communicator and seller and it was a shame that the disk was a dud.",disk,alternative,NEG
326250950360,"I kind of wish there was alternative shipping options and the eBay option was slow. The disk's physical condition was as described. The disk was well packaged and secure. However, the disk did not run properly. The seller's communication was very good and we were able to do a return with no issue. I think all in all, the seller was a good communicator and seller and it was a shame that the disk was a dud.",disk,well packaged,POS
326250950360,Item came exactly as pictured and described. The price was very reasonable and the shipping was quick. Great seller!,price,reasonable,POS
326250950360,"This was an incredible purchase and the seller is amazing. Fast, responsive, and everything is exactly as advertised. Items were VERY well packed, fantastic. I thought listing was almost too good to be true but i took a chance and am glad I did! I will be doing business with them again. I knew exactly what I was getting and they delivered it ahead of schedule. If I could give more than 5 stars, I would.",listing,exactly,POS
326250950360,"Highly recommended seller. Item shipped quickly, was packaged very well and was received as described",shipped,well,POS
326250950360,Great seller! Rumble Paks arrived just as described and in great condition. Incredibly fast shipping and well packaged. Would gladly purchase from this seller again!,shipping,fast,POS
326250950360,Awesome seller! I made an offer and the seller agreed giving me a great deal. He processed the order quickly and it arrived without delay. The toy tank was in a box with much padding. I would defiantly buy from this seller again.,toy tank,quickly,POS
326250950360,"This arrived on time safely packaged and as the images depicted. Some are a little worn, but that helped keep the price down and is as described by the seller. Always fun to find these type of hand puppets, cause they all have a variety of different faces - though your hands have to be pretty tiny to operate them properly. Hope to start using them in little skits, so it's great to find a few together like this.",price,down,POS
326250950360,"Arrived exactly in condition seller described, packaged securely. Prompt shipping even with weather delay! Will work nicely for a DIY project.",shipping,Prompt,POS
326250950360,Quality of the product and appearance are exactly as advertised in listing. Shipped perfectly with fast shipping. Functional as advertised and at a good price too.,Quality,perfectly,POS
326250950360,Quality of the product and appearance are exactly as advertised in listing. Shipped perfectly with fast shipping. Functional as advertised and at a good price too.,price,good,POS
326250950360,"Arrived intact well packed, items as described fast shipping",shipping,fast,POS
326250950360,Quick Shipping and Received in PERFECT Condition!!! Exactly as Described! GREAT SELLER,Shipping,Quick,POS
326250950360,Super Fast Shipping. Great Communication. Shipped with care. Highly Recommended Seller. Would buy from again. Smooth Easy Transaction.,Shipped,Great,POS
326250950360,The game was packaged safely and I received everything that was promised in the description. Thank you so much!,game,safely,POS
326250950360,Shipped fast and as described. Packaged well! I,Shipped,fast,POS
326250950360,Amazingly fast shipping! Very good packaging and all items exactly as listed. Great seller!!!,packaging,good,POS
326250950360,"good seller, well packed and fast shipping",shipping,fast,POS
326250950360,Great seller. Quick delivery and as described.,delivery,Quick,POS
326250950360,System arrived in working condition. Shipping was extremely fast for this system. System function as described. Was a good value.,Shipping,fast,POS
326250950360,System arrived in working condition. Shipping was extremely fast for this system. System function as described. Was a good value.,System function,fast,POS
326250950360,System arrived in working condition. Shipping was extremely fast for this system. System function as described. Was a good value.,System function,good,POS
326250950360,Awesome seller! Fast shipping and great price. Thank you!,shipping,Fast,POS
326250950360,Fast shipping and accurate description of items which are all in working order. Great seller!,shipping,Fast,POS
326250950360,This was in bad shape but I knew it needed the attention it deserves. I have a few parts coming in that will bring this back to perfection. Will work with the seller in the future because of the items they sell and for how quick they are in shipping and answering any questions I have. Thank you.,shape,bad,NEG
326250950360,This was in bad shape but I knew it needed the attention it deserves. I have a few parts coming in that will bring this back to perfection. Will work with the seller in the future because of the items they sell and for how quick they are in shipping and answering any questions I have. Thank you.,shipping,quick,POS
326250950360,Shipped quick and was packed very well. Thank you for the pleasant transaction!,Shipped,quick,POS
326250950360,Items are exactly as described. Shipped quickly and were well packaged. Thank you!,Shipped,quickly,POS
326250950360,Fast shipping and item as described. Great seller! Thank you!,shipping,Fast,POS
326250950360,"Unfortunately I'm not able to test this yet because I still need to get cords for it. But the packaging was great, the shipping was fast, and the price was reasonable for an old console in such beautiful condition.",price,reasonable,POS
326250950360,The item description was accurate and the shipping was fast I would definitely buy from this seller again,item description,accurate,POS
326250950360,The item description was accurate and the shipping was fast I would definitely buy from this seller again,shipping,fast,POS
326250950360,Fantastic seller!! The item were in amazing shape. Arrived extremely fast and were well packaged and protected. Great communication and experience. Thank you!!,communication,Great,POS
326250950360,well package and shipped fast. great price check out his other items,package,well,POS
326250950360,well package and shipped fast. great price check out his other items,price,great,POS
326250950360,well package and shipped fast. great price check out his other items,price,check out,POS
326250950360,Came just as pictured. Great condition! Packaging was excellent and was delivered quicker than expected. Thank you so much!,Packaging,Great,POS
326250950360,Came just as pictured. Great condition! Packaging was excellent and was delivered quicker than expected. Thank you so much!,Packaging,excellent,POS
326250950360,Came just as pictured. Great condition! Packaging was excellent and was delivered quicker than expected. Thank you so much!,Packaging,quicker,POS
326250950360,This was a much better price than what I was finding online. It arrived quickly and brand new in the package.,price,better,POS
326250950360,"Excellent seller! Headphones exactly as described, with careful packaging and prompt shipping. Seller did note that the headphones have a cigarette smoke smell, but after an earpad replacement and cleaning, was able to get rid of it. Thanks again!",packaging,careful,POS
326250950360,"Arrived early, exactly what was ordered. Good quality and price!",quality,Good,POS
326250950360,Really great seller prompt in answering questions. Poster was packed well and shipped in a sturdy tube. I highly recommend the seller.,seller prompt,great,POS
326250950360,Really great seller prompt in answering questions. Poster was packed well and shipped in a sturdy tube. I highly recommend the seller.,Poster,great,POS
326250950360,Really great seller prompt in answering questions. Poster was packed well and shipped in a sturdy tube. I highly recommend the seller.,seller prompt,well,POS
326250950360,Really great seller prompt in answering questions. Poster was packed well and shipped in a sturdy tube. I highly recommend the seller.,Poster,well,POS
326250950360,Really great seller prompt in answering questions. Poster was packed well and shipped in a sturdy tube. I highly recommend the seller.,seller prompt,recommend,POS
326250950360,Really great seller prompt in answering questions. Poster was packed well and shipped in a sturdy tube. I highly recommend the seller.,Poster,recommend,POS
326250950360,Bought two wii consoles for repair. Description was accurate and shipping was quick. Would buy from this seller again.,Description,accurate,POS
326250950360,Excellent seller! Item's were just as described. video game's runs well and shipping was fast.,runs,well,POS
326250950360,"Item arrived quickly. Item arrived packed well and in as described condition. Excellent seller, would buy from again!",packed,well,POS
326250950360,Seller shipped it quickly and it arrived as described. It was a very solid transaction. Thank you.,shipped,quickly,POS
326250950360,Seller shipped it quickly and it arrived as described. It was a very solid transaction. Thank you.,shipped,solid,POS
326250950360,Excellent seller. Cartridges arrived quickly and as described. Thanks!,Cartridges,quickly,NEG
326250950360,"Items exactly as shown, quick shipping, well packaged, smaller pops even came with new protectors, excellent seller",pops,smaller,NEG
326250950360,Fantastic seller. Great communication and fast 2 day shipping. Highly recommended.,communication,Great,POS
326250950360,Item was packaged well shipped fast and item was in great condition and overall a great seller,shipped,well,POS
326250950360,Item was packaged well shipped fast and item was in great condition and overall a great seller,shipped,fast,POS
326250950360,Seller was great willing to help about shipping.. great communication .. item as described..package arrived early than expected.. great price on shipping ..will buy again from this seller,price,great,POS
326250950360,Fast and secure shipping and nice communication,shipping,Fast,POS
326250950360,Fast and secure shipping and nice communication,shipping,secure,POS
326250950360,Fast and secure shipping and nice communication,communication,nice,POS
326250950360,"Thank you! Lot of PS3 games arrived rapidly on time, well ed packed, as described, in great condition! Excellent seller!",PS3 games,rapidly,POS
326250950360,Above and beyond seller. Everything went smoothly and fast shipping,shipping,smoothly,POS
326250950360,Above and beyond seller. Everything went smoothly and fast shipping,shipping,fast,POS
326250950360,Great Seller. Good communication on item part number details. New condition. Works great! Thank you very much!,communication,Good,POS
326250950360,"Look great with the labels washed off, sent fast, packed well, thanks!",Look,great,POS
326250950360,"Look great with the labels washed off, sent fast, packed well, thanks!",labels,great,POS
326250950360,Fast shipping and excellent packaging 5 stars! Thank you.,shipping,Fast,POS
326250950360,Very fast shipping and item arrived exactly as described. Thank you,shipping,fast,POS
326250950360,Awesome seller and shipper,shipper,Awesome,POS
326250950360,Came in quickly and aa described. Have not test yet for function,function,not test,POS
326250950360,"Item in great condition, shipped quickly and securely. Smooth and simple interaction. Thanks",shipped,quickly,POS
326250950360,Great! Shipped super fast and item is as described. Thank you!,Shipped,fast,POS
326250950360,"As described, promptly shipped",shipped,promptly,POS
326250950360,"Received item as described, fast shipping , Thanks",shipping,fast,POS
326250950360,As described. Fast shipping,shipping,Fast,POS
326250950360,"Book came a few days early, happy about that. Book was almost like new, better than described. Thank you so much. I will definitely use Computer Wiz again. Great store.",Wiz,Great,POS
326250950360,Item just as described and works great. Also got here faster than promised!,works,faster,POS
326250950360,Smooth transaction with fast shipping,shipping,fast,POS
326250950360,Item arrived safe wrapped in plastic thankfully inside the box. The mail carrier left it in the rain. I appreciate the extra wrapping,mail carrier,thankfully,POS
326250950360,Item arrived safe wrapped in plastic thankfully inside the box. The mail carrier left it in the rain. I appreciate the extra wrapping,mail carrier,appreciate,POS
326250950360,Works well and shipped fast. Good seller!,Works,well,POS
326250950360,"great items, packaged carefully and shipped fast. would buy from again. great seller",shipped,carefully,POS
326250950360,Great figure it came in as the one in the picture and love the character,figure,Great,POS
326250950360,Great figure it came in as the one in the picture and love the character,character,love,POS
326250950360,Shipment was quick and very secure. Item works no problem just missing the stylus. Shell is a bit worn but not like it wasn't mentioned in the ebay listing. I am currently looking for a replacement shell. I look forward to playing many game on this. Thank you.,Shipment,quick,POS
326250950360,Shipment was quick and very secure. Item works no problem just missing the stylus. Shell is a bit worn but not like it wasn't mentioned in the ebay listing. I am currently looking for a replacement shell. I look forward to playing many game on this. Thank you.,Shell,quick,POS
326250950360,Shipment was quick and very secure. Item works no problem just missing the stylus. Shell is a bit worn but not like it wasn't mentioned in the ebay listing. I am currently looking for a replacement shell. I look forward to playing many game on this. Thank you.,Shell,no problem,POS
326250950360,Shipment was quick and very secure. Item works no problem just missing the stylus. Shell is a bit worn but not like it wasn't mentioned in the ebay listing. I am currently looking for a replacement shell. I look forward to playing many game on this. Thank you.,Shell,missing,NEG
326250950360,Shipment was quick and very secure. Item works no problem just missing the stylus. Shell is a bit worn but not like it wasn't mentioned in the ebay listing. I am currently looking for a replacement shell. I look forward to playing many game on this. Thank you.,Shell,worn,NEG
326250950360,Great communication and shipping! Thank you,communication,Great,POS
326250950360,"Very happy with this purchase. Arrived on time, in good condition, and very well protected. Looks exactly as seen on the photos.",Looks,happy,POS
326250950360,"Very happy with this purchase. Arrived on time, in good condition, and very well protected. Looks exactly as seen on the photos.",Looks,exactly,POS
326250950360,Sleeves arrived fast and in amazing condition A pleasure to do business with,Sleeves,fast,POS
326250950360,Sleeves arrived fast and in amazing condition A pleasure to do business with,Sleeves,amazing,POS
326250950360,quick ship as described,ship,quick,POS
326250950360,I purchased this Lithium-ion battery as an open box item to be used as a spare for my Husqvarna lawn tools. It looks and functions as new. I appreciate the value this seller has provided.,value,appreciate,POS
326250950360,Item as described and shipped fast thanks,shipped,fast,POS
326250950360,Great seller and fast shipping,shipping,fast,POS
326250950360,Great value and packaged with care! Thank you.,value,Great,POS
326250950360,N64 Rumble pak arrived well packaged and on time. its in great condition and works.,N64 pak,great,POS
326250950360,The tapes arrived quickly and well packaged. Thanks!,tapes,quickly,POS
326250950360,Denso 5327IT22 spark plug 4-pack x2. Delivered on time and in description as stated in the ad. Satisfied customer!,description,Satisfied,POS
326250950360,Great seller. Shipped right away. Great experience! Will buy from this seller again!,Shipped,Great,POS
326250950360,"Great seller, fast shipping",shipping,fast,POS
326250950360,"Great! Package arrived on time, and the games are amazing! The condition is pretty good for how old they are, and the price is the best you can find! I would definitely buy again in the future!",games,good,POS
326250950360,"Great! Package arrived on time, and the games are amazing! The condition is pretty good for how old they are, and the price is the best you can find! I would definitely buy again in the future!",condition,good,POS
326250950360,"Great! Package arrived on time, and the games are amazing! The condition is pretty good for how old they are, and the price is the best you can find! I would definitely buy again in the future!",price,best,POS
326250950360,Great seller as always. Very fast shipping as well.,shipping,fast,POS
326250950360,Everything was so well packaged and in great condition. Every single regular size funko came with a box cover and carefully saran wrapped. Package was shipped quickly and I would definitely recommend and buy from this seller in the future.,Package,quickly,POS
326250950360,Everything was so well packaged and in great condition. Every single regular size funko came with a box cover and carefully saran wrapped. Package was shipped quickly and I would definitely recommend and buy from this seller in the future.,box cover,recommend,NEU
326250950360,Everything was so well packaged and in great condition. Every single regular size funko came with a box cover and carefully saran wrapped. Package was shipped quickly and I would definitely recommend and buy from this seller in the future.,Package,recommend,POS
326250950360,Great price and received super fast. Would buy again.,price,Great,POS
326250950360,Shipped quick at a fair price,Shipped,quick,POS
326250950360,Shipped quick at a fair price,price,fair,POS
326250950360,as described fast shipping,shipping,fast,POS
326250950360,"Condition as shown, packed very safely and water tight, shipped super fast. Thanks so much!",water,safely,POS
326250950360,Exactly as described. Fast Shipping with tracking. Excellent buyer. Highly recommended. Thank you.,Shipping,Fast,POS
326250950360,Great shipping and packaging!,shipping,Great,POS
326250950360,"Packaged well and arrived safely, item as described and pictured! Thank you seller",Packaged,well,POS
326250950360,This thing was dirty haha. I took it apart and cleaned it best I could. I think I might just move it to a new shell. I had a spare screen and new screen protector so I tossed it in. I tried to fix the sound with a little bit of isopropyl but it still didn't work through speak but sound was working through headphone jack so I am just waiting on a few parts to see if I can repair it fully but other than that I am pleased with the item as it was just as described. Thank you. Shipping was quick.,screen protector,new,POS
326250950360,This thing was dirty haha. I took it apart and cleaned it best I could. I think I might just move it to a new shell. I had a spare screen and new screen protector so I tossed it in. I tried to fix the sound with a little bit of isopropyl but it still didn't work through speak but sound was working through headphone jack so I am just waiting on a few parts to see if I can repair it fully but other than that I am pleased with the item as it was just as described. Thank you. Shipping was quick.,sound,fix,NEU
326250950360,Quick shipping and great packaging!,shipping,Quick,POS
326250950360,Game as described. Great seller!,Game,Great,NEU
326250950360,Wonderful seller! My item arrived NIB prestige condition with lighting fast shipping,shipping,fast,POS
326250950360,"Item was exactly as described,, shipping was also fast, I highly recommend",shipping,recommend,POS
326250950360,Item as described. Fast shipping,shipping,Fast,POS
326250950360,"my house burnt down and i lost my favorite scentsy buddy, this seller gave happiness when i saw the listing for him as lenny the lamb is discontinued on the scentsy website 3 thank you",house,burnt down,NEG
326250950360,"my house burnt down and i lost my favorite scentsy buddy, this seller gave happiness when i saw the listing for him as lenny the lamb is discontinued on the scentsy website 3 thank you",lamb,discontinued,NEG
326250950360,Did some cleaning and testing and everything works great. Good description and fast shipping. Great seller.,description,Good,POS
326250950360,As described. Looks new. Fast Shipping in a box. Thank you!,Shipping,Fast,POS
326250950360,Fast shipping nicely packaged,shipping,Fast,POS
326250950360,Fast shipping nicely packaged,shipping,nicely packaged,POS
326250950360,"Wonderful communication, prompt delivery and items arrived in great condition as communicated to me. Definitely saving this seller to look for other items I may like in the future.",delivery,Wonderful,POS
326250950360,"Wonderful communication, prompt delivery and items arrived in great condition as communicated to me. Definitely saving this seller to look for other items I may like in the future.",delivery,prompt,POS
326250950360,"Item listed used, but basically brand new. Shipped quickly and well packed. Fair price. Thank you",Shipped,quickly,POS
326250950360,"The item arrived on time, in perfect condition, and exactly as shown in the pictures. I purchased it as a replacement, and after testing it, everything is working great so far. It looks brand new with no issues at all.",working,great,POS
326250950360,The games shipped out really quickly and were as described. Great price too,price,Great,POS
326250950360,"Quick shipping, lovely boots, great price and just as described.",price,great,POS
326250950360,Prompt shipping and a good price.,shipping,Prompt,POS
326250950360,Very good condition just as advertised. Would buy from again!,condition,good,POS
326250950360,Great deal. Great seller. Fast shipping,shipping,Fast,POS
326250950360,Cartridges arrived quickly and as described. Thank you!,Cartridges,quickly,POS
326250950360,Item arrived shipped quickly and arrived as described.,shipped,quickly,POS
326250950360,Fast shipping and as described. Thank you!!,shipping,Fast,POS
326250950360,shoes are like new love it 5 star will buy again nice packing fast shipping,shoes,love,POS
326250950360,shoes are like new love it 5 star will buy again nice packing fast shipping,shipping,fast,POS
326250950360,new oem grade brake. Arrived on time and at a great price,price,great,POS
326250950360,"Great eBay seller! Responsive communication and very generous offer allowed me to purchase this fine piece. Item as described, great packaging, and super fast shipping.",communication,Responsive,POS
326250950360,All Atari cartridges work as in description fast shipping excellent condition,shipping,fast,POS
326250950360,All Atari cartridges work as in description fast shipping excellent condition,shipping,excellent,POS
326250950360,Pressbook was exactly as described. Packaged extremely well and shipped very promptly. So happy to get this different copy with the color red ink print version from back in the early days of the studio.,shipped,well,POS
326250950360,Pressbook was exactly as described. Packaged extremely well and shipped very promptly. So happy to get a replacement copy of a version I had of this back in the early days of the studio.,shipped,well,POS
326250950360,Everything worked as per the description fast shipping,shipping,fast,POS
326250950360,"Exactly as described, speakers work great, fast delivery. Thanks!",speakers,fast,POS
326250950360,"Unbelievable seller! Marv did way more than I thought he did. Packaged great good tape and packing,fast shipping. Highly recommend!!!! Thank you!!",tape,great,POS
326250950360,"Unbelievable seller! Marv did way more than I thought he did. Packaged great good tape and packing,fast shipping. Highly recommend!!!! Thank you!!",tape,good,POS
326250950360,Great lot. Great price. Fast shipping,shipping,Fast,POS
326250950360,Came in pop protectors! Great condition. Awesome price fast shipping!!! Already added to the collection!!!,price,Awesome,POS
326250950360,Came in pop protectors! Great condition. Awesome price fast shipping!!! Already added to the collection!!!,price,fast,POS
326250950360,Item as described. Happy to find this new pair for a good price. Shipped right away and received in days. Thanks so much!,Shipped,good,POS
326250950360,Item as described. Happy to find this new pair for a good price. Shipped right away and received in days. Thanks so much!,Shipped,right away,POS
326250950360,Received quickly and as described. Great seller!,Received,quickly,POS
326250950360,"Great seller, item was as described, fast shipping",shipping,fast,POS
326250950360,"Great seller, good packaging and fast shipping",packaging,good,POS
326250950360,"Great seller, good packaging and fast shipping",shipping,fast,POS
326250950360,Ordered and not long after shipping confirmation was sent. Package arrived on time and very safely contained. Manual looks great for it age. Thank you! Great seller!,Manual,great,POS
326250950360,Wonderful packaging and fast shipping. Highly recommended seller.,packaging,Wonderful,POS
326250950360,Product was exactly like the description past shipping,description,exactly like,POS
326250950360,Product was exactly like the description past shipping,shipping,exactly like,POS
326250950360,Fast shipping and great service,shipping,Fast,POS
326250950360,Fast shipping and great service,service,great,POS
326250950360,Just as described and quickly shipped - you know kids!,shipped,quickly,POS
326250950360,"Great experience, item was in great condition as described, better than expected, great seller",condition,great,POS
326250950360,"As described, fast shipping. Great value",value,Great,POS
326250950360,Easy transaction. Great seller,seller,Great,POS
326250950360,Shipped quick and was great condition,Shipped,quick,POS
326250950360,"The order arrived quickly, well-packaged for shipping. This vintage party game Charades is exactly as pictured and described on the listing. I really like this unique find. Good communication from excellent Seller.",order,well-packaged,POS
326250950360,"The order arrived quickly, well-packaged for shipping. This vintage party game Charades is exactly as pictured and described on the listing. I really like this unique find. Good communication from excellent Seller.",communication,Good,POS
326250950360,awesome seller will do business with again,seller,awesome,POS
326250950360,Great seller,seller,Great,POS
326250950360,Just what I needed to put in my collection at a good price well packaged. Received in a speedy time.,price,good,POS
326250950360,Great condition exactly as described.,condition,Great,POS
326250950360,Accurate description fast shipping.,description,Accurate,POS
326250950360,Accurate description fast shipping.,description,fast,POS
326250950360,Games arrived as described. Very happy with the purchase...recommended seller!!,Games,happy,NEU
326250950360,Items matched picture and description. Thank you!,picture,matched,NEU
326250950360,Hard to find the right one. Shipping was fast and as described. Also good price.,Shipping,Hard,NEG
326250950360,Hard to find the right one. Shipping was fast and as described. Also good price.,Shipping,fast,POS
326250950360,Fast and delivered with no problems,delivered,Fast,POS
326250950360,"Item was shipped quickly and packaged very well, would purchase from again!",shipped,quickly,POS
326250950360,"I would recommend buying from this seller because the shoes had a great price, the shipping was really quick, and the shoes were exactly how they were in the photos",shipping,exactly,POS
326250950360,"I would recommend buying from this seller because the shoes had a great price, the shipping was really quick, and the shoes were exactly how they were in the photos",shoes,exactly,POS
326250950360,Great price and delivery. Thank you,price,Great,POS
326250950360,I grow up with game informer and Nintendo power as a kid I so happy I bought these for a great price,price,great,POS
326250950360,"Perfect description, fast delivery",delivery,fast,POS
326250950360,Great stuff at a great price from a great seller. Thanks again.,price,great,POS
326250950360,Awesome seller! The game shipped very quickly and was well packaged. Everything is exactly as shown and described in the listing and the price was great. Thanks!,shipped,quickly,POS
326250950360,Great ebayer would buy from him again,ebayer,Great,NEG
326250950360,Nice lot of games had to work on a few to get to work but they all work! Great seller fast shipping,shipping,fast,POS
326250950360,Great deal from seller! Everything works on the robot and in perfect condition,works,Great,POS
326250950360,"Very fast shipping and packed well, great seller!",shipping,fast,POS
326250950360,Just came in the mail Saturday shipping was fast,mail shipping,fast,POS
326250950360,Fast shipping,shipping,Fast,POS
326250950360,every things is great thank you i wish i can get more like this price and condition,price,great,POS
326250950360,every things is great thank you i wish i can get more like this price and condition,price,like,POS
326250950360,Fast shipping and as described. Recommend seller...,shipping,Fast,POS
326250950360,Shipped fast and carefully. Thanks!,Shipped,fast,POS
326250950360,Fast shipping and great quality,shipping,Fast,POS
326250950360,Fast shipping and great quality,quality,great,POS
326250950360,It arrived on time and was in great condition i am very satisfied with my oder and i'm having a blast playing this game again this time on my 360.,condition,great,POS
326250950360,It arrived on time and was in great condition i am very satisfied with my oder and i'm having a blast playing this game again this time on my 360.,oder,satisfied,POS
326250950360,It arrived on time and was in great condition i am very satisfied with my oder and i'm having a blast playing this game again this time on my 360.,game,satisfied,NEU
326250950360,Great shipping great packaging great seller,shipping,Great,POS
326250950360,Great shipping great packaging great seller,shipping,great,POS
326250950360,Quick shipping and item works great. Thanks!,shipping,Quick,POS
326250950360,"Quick shipping, great outing experience",outing experience,great,POS
326250950360,Awesome packaging quick shipping amazing seller,packaging,Awesome,POS
326250950360,Awesome packaging quick shipping amazing seller,packaging,quick,POS
326250950360,Awesome packaging quick shipping amazing seller,shipping,quick,POS
326250950360,Awesome packaging quick shipping amazing seller,shipping,amazing,POS
326250950360,Awesome seller,seller,Awesome,POS
326250950360,Exactly as advertised. Packaging was top notch in my opinion. Shipping was reasonable and shipped immediately.,Packaging,top notch,POS
326250950360,Exactly as advertised. Packaging was top notch in my opinion. Shipping was reasonable and shipped immediately.,Shipping,top notch,POS
326250950360,Exactly as advertised. Packaging was top notch in my opinion. Shipping was reasonable and shipped immediately.,Shipping,reasonable,POS
326250950360,Reading about scale .Said needed calibrate but no I did not ready to go . Good price . New . Even had batteries .,price,Good,POS
326250950360,"Excellent seller! Item as described, shipped quickly and packed well.",shipped,quickly,POS
326250950360,works great . shipped fast,works,great,POS
326250950360,works great . shipped fast,shipped,fast,POS
326250950360,Was happy with what I got for the price. However the two coleco vision games don't fit into the Atari 2600 game console. Therefore I can't use them.,coleco games,don't fit,NEG
326250950360,Works great and shipping was good. Thanks!,Works,great,POS
326250950360,"Highest recommendation. Prompt, professional shipping of perfectly described item.",shipping,professional,POS
326250950360,Outstanding seller fast shipping wonderful products frustration free packaging thank you!,shipping,fast,POS
326250950360,Outstanding seller fast shipping wonderful products frustration free packaging thank you!,packaging,free,POS
326250950360,"Excellent Ebay seller, good item, well packed and shipped fast. Thank you.",shipped,well packed,POS
326250950360,So so quick to ship,ship,quick,POS
326250950360,Great seller package was packaged with care defiantly recommend selling fast shipping,shipping,fast,POS
326250950360,Perfect transaction,transaction,Perfect,POS
326250950360,"Love this magazine came in perfect, highly recommend this seller",Love,recommend,POS
326250950360,"Great item, works great and in great shape, great packaging",works,great,POS
326250950360,"Great item, works great and in great shape, great packaging",packaging,great,POS
326250950360,Great buy at a great price thank you,price,great,POS
326250950360,As advertised! Fast shipping and great price! Thank you!,shipping,Fast,POS
326250950360,"Received the item today ....in basically very good shape for its age . Thanks for the prompt service , and your help on the shipping. And thanks for great packing job and the guitar soft case , which was really nice , thanks again. Love it ! I have 1 already ... The larger model ...it's a lot of fun ....thanks again , Tim",shape,good,POS
326250950360,"Received the item today ....in basically very good shape for its age . Thanks for the prompt service , and your help on the shipping. And thanks for great packing job and the guitar soft case , which was really nice , thanks again. Love it ! I have 1 already ... The larger model ...it's a lot of fun ....thanks again , Tim",service,prompt,POS
326250950360,"Received the item today ....in basically very good shape for its age . Thanks for the prompt service , and your help on the shipping. And thanks for great packing job and the guitar soft case , which was really nice , thanks again. Love it ! I have 1 already ... The larger model ...it's a lot of fun ....thanks again , Tim",guitar case,nice,POS
326250950360,"Received the item today ....in basically very good shape for its age . Thanks for the prompt service , and your help on the shipping. And thanks for great packing job and the guitar soft case , which was really nice , thanks again. Love it ! I have 1 already ... The larger model ...it's a lot of fun ....thanks again , Tim",guitar case,Love,POS
326250950360,"Great seller, fast shipping !",shipping,fast,POS
326250950360,Games all worked as they should. Good seller,Games,Good seller,NEU
326250950360,Seller was quick to ship and packaged the item well.,ship,quick,POS
326250950360,Came fast and works great,works,great,POS
326250950360,Wonderful transaction and very prompt communication. Great packaging and excellent to deal with.,packaging,Great,POS
326250950360,Great ebay seller,ebay seller,Great,POS
326289891275,The shoes passed ebay inspection. Shipping took a little while but that is because they must be sent somewhere for inspection and then sent to me. When they arrived they were mint just as described. Price was fair and the seller communication was great.,Price,fair,POS
326289891275,The shoes passed ebay inspection. Shipping took a little while but that is because they must be sent somewhere for inspection and then sent to me. When they arrived they were mint just as described. Price was fair and the seller communication was great.,seller communication,fair,POS
326289891275,"The phone quality and appearance is just as advertised. They are in excellent condition. Our company will be buying more to use as replacements. They are a great value since we buy phones outright. They do a great job packaging them for shipping. No scratches or dings. The phone cases included are cheap, but we have stronger cases we are putting on company phones anyhow. Great Job!",phone quality,great,POS
326289891275,"The phone quality and appearance is just as advertised. They are in excellent condition. Our company will be buying more to use as replacements. They are a great value since we buy phones outright. They do a great job packaging them for shipping. No scratches or dings. The phone cases included are cheap, but we have stronger cases we are putting on company phones anyhow. Great Job!",appearance,great,POS
326289891275,"The phone quality and appearance is just as advertised. They are in excellent condition. Our company will be buying more to use as replacements. They are a great value since we buy phones outright. They do a great job packaging them for shipping. No scratches or dings. The phone cases included are cheap, but we have stronger cases we are putting on company phones anyhow. Great Job!",phone cases,great,POS
326289891275,"The phone quality and appearance is just as advertised. They are in excellent condition. Our company will be buying more to use as replacements. They are a great value since we buy phones outright. They do a great job packaging them for shipping. No scratches or dings. The phone cases included are cheap, but we have stronger cases we are putting on company phones anyhow. Great Job!",phone cases,stronger,POS
326289891275,"Excellent price and delivery. Helium sd card upgrade was in original packaging as advertised, and worl upon arrival. Can't ask for more!",price,Excellent,POS
326289891275,"Item was as described, and functions as expected. I appreciate the fast delivery and good packing for shipping. Would be business with seller again.",functions,appreciate,POS
326289891275,"Item was as described, and functions as expected. I appreciate the fast delivery and good packing for shipping. Would be business with seller again.",delivery,appreciate,POS
326289891275,"Item was as described, and functions as expected. I appreciate the fast delivery and good packing for shipping. Would be business with seller again.",delivery,fast,POS
326289891275,"Item was as described, and functions as expected. I appreciate the fast delivery and good packing for shipping. Would be business with seller again.",packing,good,POS
326289891275,"I purchased a phone that arrived quickly but realized I chose the wrong phone. The return was simple and the seller refunded my money quickly. Good transaction, good seller. I would do business with them again.",return,simple,POS
326289891275,Item arrived on time and in good condition and as advertised. I had a problem with the phone at first due to the sim card and their customer service people got back to me in about an hour and helped resolve the problem I was impressed and will buy from them again.,sim card,problem,NEG
326289891275,Item arrived on time and in good condition and as advertised. I had a problem with the phone at first due to the sim card and their customer service people got back to me in about an hour and helped resolve the problem I was impressed and will buy from them again.,customer service,problem,NEG
